"_type","features","main_data","raw_info"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,61000.00 EUR,52.00 m,2,Beograd,Zvezdara,Konjarnik,Ustanicka 244dj,3,6,2,2011","Tip: ,stan, ,Cena: ,61000.00 EUR, ,Površina: ,52.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Konjarnik, ,Ulica: ,Ustanicka 244dj, ,Sprat: ,3, ,Spratnost: ,6, ,Soba: ,2, ,Godina izgradnje: ,2011, ,Ognjan Siljanovic,381652180186"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,54900.00 EUR,65.00 m,2,Beograd,Zvezdara,Mirijevo,Mihaila Bulgakova,5,2,1990","Tip: ,stan, ,Cena: ,54900.00 EUR, ,Površina: ,65.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Mihaila Bulgakova, ,Spratnost: ,5, ,Soba: ,2, ,Godina izgradnje: ,1990, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon,Podrum","stan,88700.00 EUR,51.00 m,2,Beograd,Voždovac,Lekino brdo,Gospodara Vučića,1,4,2,2013","Tip: ,stan, ,Cena: ,88700.00 EUR, ,Površina: ,51.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Lekino brdo, ,Ulica: ,Gospodara Vučića, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,2, ,Godina izgradnje: ,2013, ,Snežana Lazarević,0649600614,062212376"
"dict","Telefon,Kablovska,Internet,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,86000.00 EUR,70.00 m,2,Beograd,Vračar,Crveni krst,Grčića Milenka,7,19,2.5","Tip: ,stan, ,Cena: ,86000.00 EUR, ,Površina: ,70.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Crveni krst, ,Ulica: ,Grčića Milenka, ,Sprat: ,7, ,Spratnost: ,19, ,Soba: ,2.5, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Lift,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,110000.00 EUR,93.00 m,2,Beograd,Zvezdara,Gusinjska,3,6,3,2012","Tip: ,stan, ,Cena: ,110000.00 EUR, ,Površina: ,93.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Gusinjska, ,Sprat: ,3, ,Spratnost: ,6, ,Soba: ,3, ,Godina izgradnje: ,2012, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Useljivo,Parking,Centralno grejanje,Kanalizacija,Novogradnja","stan,21600.00 EUR,27.00 m,2,Beograd,Čukarica,Železnik,Radnih akcija 67,3,4,1,2011","Tip: ,stan, ,Cena: ,21600.00 EUR, ,Površina: ,27.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Železnik, ,Ulica: ,Radnih akcija 67, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,1, ,Godina izgradnje: ,2011, ,Radiša Maksimović,0646424640"
"dict","Useljivo,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa","stan,23100.00 EUR,33.00 m,2,Beograd,Čukarica,Železnik,Radnih akcija 67,4,4,1,2011","Tip: ,stan, ,Cena: ,23100.00 EUR, ,Površina: ,33.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Železnik, ,Ulica: ,Radnih akcija 67, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,1, ,Godina izgradnje: ,2011, ,Radiša Maksimović,0646424640"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,63.00 EUR,63.00 m,2,Beograd,Voždovac,Braće Jerković,Brace Jerkovic,2,11,2,1977","Tip: ,stan, ,Cena: ,63.00 EUR, ,Površina: ,63.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Braće Jerković, ,Ulica: ,Brace Jerkovic, ,Sprat: ,2, ,Spratnost: ,11, ,Soba: ,2, ,Godina izgradnje: ,1977, ,Vesna,0641313994"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,115000.00 EUR,138.00 m,2,Beograd,Palilula,Karaburma,Garsija Lorke,6,7,5,2002","Tip: ,stan, ,Cena: ,115000.00 EUR, ,Površina: ,138.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Karaburma, ,Ulica: ,Garsija Lorke, ,Sprat: ,6, ,Spratnost: ,7, ,Soba: ,5, ,Godina izgradnje: ,2002, ,Slobodan Popić,063448290"
"dict","Uknjiženo,Useljivo,Telefon,Terasa","stan,125000.00 EUR,78.00 m,2,Beograd,Palilula,Poštanska štedionica,Cvijićeva,6,6,3","Tip: ,stan, ,Cena: ,125000.00 EUR, ,Površina: ,78.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Poštanska štedionica, ,Ulica: ,Cvijićeva, ,Sprat: ,6, ,Spratnost: ,6, ,Soba: ,3, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,65000.00 EUR,65.00 m,2,Beograd,Rakovica,Kanarevo brdo,Borska,10,11,3","Tip: ,stan, ,Cena: ,65000.00 EUR, ,Površina: ,65.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Kanarevo brdo, ,Ulica: ,Borska, ,Sprat: ,10, ,Spratnost: ,11, ,Soba: ,3, ,Aleksandar Jovanovic,062240144"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon,Podrum","stan,235000.00 EUR,98.00 m,2,Beograd,Novi Beograd,Arena,blok 29,6,7,3","Tip: ,stan, ,Cena: ,235000.00 EUR, ,Površina: ,98.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Arena, ,Ulica: ,blok 29, ,Sprat: ,6, ,Spratnost: ,7, ,Soba: ,3, ,Aleksandar Jovanovic,062240144"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,U izgradnji,Terasa,Interfon,Podrum","stan,72000.00 EUR,72.00 m,2,Beograd,Zvezdara,Mirijevo 3,4,5,3,1990","Tip: ,stan, ,Cena: ,72000.00 EUR, ,Površina: ,72.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo 3, ,Sprat: ,4, ,Spratnost: ,5, ,Soba: ,3, ,Godina izgradnje: ,1990, ,renata,0693343636,0693343636"
"dict","Useljivo,Telefon,Klima,Lift,Centralno grejanje,Terasa","stan,420000.00 EUR,230.00 m,2,Beograd,Stari grad,Dorćol,Strahinjića Bana,5,5,5","Tip: ,stan, ,Cena: ,420000.00 EUR, ,Površina: ,230.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Dorćol, ,Ulica: ,Strahinjića Bana, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,5, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Daljinsko grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,55000.00 EUR,44.00 m,2,Beograd,Rakovica,Miljakovac 1,Borska,3,3,2.5,2014","Tip: ,stan, ,Cena: ,55000.00 EUR, ,Površina: ,44.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Miljakovac 1, ,Ulica: ,Borska, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,2.5, ,Godina izgradnje: ,2014, ,Snežana,0649600614,062212376,www.ifinance.rs"
"dict","Uknjiženo,Telefon,Kablovska,Klima,Lift,Centralno grejanje,Terasa,Interfon,Podrum","stan,85000.00 EUR,76.00 m,2,Beograd,Čukarica,Žarkovo,Trgovačka,3,9,3.5","Tip: ,stan, ,Cena: ,85000.00 EUR, ,Površina: ,76.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Žarkovo, ,Ulica: ,Trgovačka, ,Sprat: ,3, ,Spratnost: ,9, ,Soba: ,3.5, ,Art Polis doo,Reg. br. 127,062/272-255"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Interfon","stan,136000.00 EUR,100.00 m,2,Beograd,Palilula,Profesorska kolonija,Čarli Čaplina,6,5,1975","Tip: ,stan, ,Cena: ,136000.00 EUR, ,Površina: ,100.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Profesorska kolonija, ,Ulica: ,Čarli Čaplina, ,Spratnost: ,6, ,Soba: ,5, ,Godina izgradnje: ,1975, ,Zoran Đurović,011/2993-481,063 22 52 52"
"dict","Telefon,Kablovska,Klima,Lift,Centralno grejanje,Terasa,Interfon,Podrum","stan,57000.00 EUR,63.00 m,2,Beograd,Čukarica,Julino brdo,Poručnika Spasića i Mašere,12,18,2","Tip: ,stan, ,Cena: ,57000.00 EUR, ,Površina: ,63.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Julino brdo, ,Ulica: ,Poručnika Spasića i Mašere, ,Sprat: ,12, ,Spratnost: ,18, ,Soba: ,2, ,Art Polis doo,Reg. br. 127,062/272-255"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Lift,Centralno grejanje,Kanalizacija,Interfon","stan,85000.00 EUR,91.00 m,2,Beograd,Rakovica,Vidikovac,Vidikovački venac,9,12,3.5,1980","Tip: ,stan, ,Cena: ,85000.00 EUR, ,Površina: ,91.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Vidikovac, ,Ulica: ,Vidikovački venac, ,Sprat: ,9, ,Spratnost: ,12, ,Soba: ,3.5, ,Godina izgradnje: ,1980, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Useljivo,Telefon,Kablovska,Internet,Centralno grejanje,Kanalizacija,Interfon,Podrum","stan,88000.00 EUR,78.00 m,2,Beograd,Palilula,Profesorska kolonija,Nikodima Milaša,14,3,1961","Tip: ,stan, ,Cena: ,88000.00 EUR, ,Površina: ,78.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Profesorska kolonija, ,Ulica: ,Nikodima Milaša, ,Spratnost: ,14, ,Soba: ,3, ,Godina izgradnje: ,1961, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Uknjiženo,Useljivo,Kablovska,Internet,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,37050.00 EUR,39.00 m,2,Beograd,Čukarica,Železnik,Lole Ribara 51,4,4,1,2017","Tip: ,stan, ,Cena: ,37050.00 EUR, ,Površina: ,39.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Železnik, ,Ulica: ,Lole Ribara 51, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,1, ,Godina izgradnje: ,2017, ,Sanja Matic,063307941"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,189000.00 EUR,95.00 m,2,Beograd,Stari grad,Centar (Stari grad),Takovska,4,5,4,1938","Tip: ,stan, ,Cena: ,189000.00 EUR, ,Površina: ,95.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Centar (Stari grad), ,Ulica: ,Takovska, ,Sprat: ,4, ,Spratnost: ,5, ,Soba: ,4, ,Godina izgradnje: ,1938, ,Boris,0113234110,0658258202,www.imonova.com"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,139000.00 EUR,94.00 m,2,Beograd,Palilula,Poenkareova,1,11,3.5,1973","Tip: ,stan, ,Cena: ,139000.00 EUR, ,Površina: ,94.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Ulica: ,Poenkareova, ,Sprat: ,1, ,Spratnost: ,11, ,Soba: ,3.5, ,Godina izgradnje: ,1973, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Kanalizacija,Terasa,Interfon","stan,185000.00 EUR,112.00 m,2,Beograd,Stari grad,Gornji Dorćol,Centar,3","Tip: ,stan, ,Cena: ,185000.00 EUR, ,Površina: ,112.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Gornji Dorćol, ,Ulica: ,Centar, ,Soba: ,3, ,Dragica Mrkobrad,063/8269709"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,69000.00 EUR,70.00 m,2,Beograd,Palilula,Višnjička banja,Slobodana Jovanovića,3,4,2.5","Tip: ,stan, ,Cena: ,69000.00 EUR, ,Površina: ,70.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Višnjička banja, ,Ulica: ,Slobodana Jovanovića, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,2.5, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
"dict","Useljivo,Parking,Kanalizacija","stan,11560.00 EUR,17.02 m,2,Beograd,Palilula,Borča,Ivana Milutinovića,1,1,0.5","Tip: ,stan, ,Cena: ,11560.00 EUR, ,Površina: ,17.02 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Borča, ,Ulica: ,Ivana Milutinovića, ,Sprat: ,1, ,Spratnost: ,1, ,Soba: ,0.5, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
"dict","Uknjiženo,Telefon,Lift,Centralno grejanje,Terasa,Interfon,Podrum","stan,127000.00 EUR,110.00 m,2,Beograd,Voždovac,Voždovačka crkva,Jove Ilića,1,5,4,1978","Tip: ,stan, ,Cena: ,127000.00 EUR, ,Površina: ,110.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Voždovačka crkva, ,Ulica: ,Jove Ilića, ,Sprat: ,1, ,Spratnost: ,5, ,Soba: ,4, ,Godina izgradnje: ,1978, ,Ljiljana Poljak,063/48-18-28,064/126-13-83"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,135.00 EUR,103.00 m,2,Beograd,Čukarica,Banovo brdo,tose jovanovica,5,7,4,1989","Tip: ,stan, ,Cena: ,135.00 EUR, ,Površina: ,103.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Banovo brdo, ,Ulica: ,tose jovanovica, ,Sprat: ,5, ,Spratnost: ,7, ,Soba: ,4, ,Godina izgradnje: ,1989, ,Milos Matijevic,38163306380"
"dict","","stan,67000.00 EUR,79.00 m,2,Beograd,Zvezdara,Mirijevo,Matice Srpske,2,8,3,1980","Tip: ,stan, ,Cena: ,67000.00 EUR, ,Površina: ,79.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Matice Srpske, ,Sprat: ,2, ,Spratnost: ,8, ,Soba: ,3, ,Godina izgradnje: ,1980, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Uknjiženo,Useljivo,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,53000.00 EUR,55.00 m,2,Beograd,Zvezdara,Veliki Mokri Lug,Vojvode Vlahovića,4,4,2.5,2016","Tip: ,stan, ,Cena: ,53000.00 EUR, ,Površina: ,55.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Veliki Mokri Lug, ,Ulica: ,Vojvode Vlahovića, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,2.5, ,Godina izgradnje: ,2016, ,Predrag Cvetković,0628060120,0612402553"
"dict","Useljivo,Telefon,Kablovska,Lift,Parking,Terasa,Podrum","stan,54000.00 EUR,58.00 m,2,Beograd,Čukarica,Julino brdo,Poručnika Spasića i Mašere,5,7,2","Tip: ,stan, ,Cena: ,54000.00 EUR, ,Površina: ,58.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Julino brdo, ,Ulica: ,Poručnika Spasića i Mašere, ,Sprat: ,5, ,Spratnost: ,7, ,Soba: ,2, ,Art Polis doo,Reg. br. 127,062/272-255"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Parking,Daljinsko grejanje,Kanalizacija,Terasa,Interfon","stan,140000.00 EUR,123.00 m,2,Beograd,Zvezdara,Učiteljsko naselje,Kačićeva,1,4,1971","Tip: ,stan, ,Cena: ,140000.00 EUR, ,Površina: ,123.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Učiteljsko naselje, ,Ulica: ,Kačićeva, ,Spratnost: ,1, ,Soba: ,4, ,Godina izgradnje: ,1971, ,Vojislav Dimitrijević,0641295410"
"dict","Uknjiženo,Useljivo,Kablovska,Internet","stan,67000.00 EUR,76.00 m,2,Beograd,Rakovica,Petlovo brdo,Nicifora Ninkovica,1,2.5","Tip: ,stan, ,Cena: ,67000.00 EUR, ,Površina: ,76.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Petlovo brdo, ,Ulica: ,Nicifora Ninkovica, ,Sprat: ,1, ,Soba: ,2.5, ,Aleksandar Jovanovic,0642550215"
"dict","Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Centralno grejanje,Kanalizacija,Interfon,Podrum","stan,49300.00 EUR,58.00 m,2,Beograd,Palilula,Borča,Ratnih vojnih invalida,4,4,3","Tip: ,stan, ,Cena: ,49300.00 EUR, ,Površina: ,58.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Borča, ,Ulica: ,Ratnih vojnih invalida, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,3, ,Snežana Lazarević,0649600614,062212376"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,80000.00 EUR,69.00 m,2,Beograd,Novi Beograd,Blok 37,Bulevar Arsenija Čarnojevića,2,4,3,1969","Tip: ,stan, ,Cena: ,80000.00 EUR, ,Površina: ,69.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Blok 37, ,Ulica: ,Bulevar Arsenija Čarnojevića, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,3, ,Godina izgradnje: ,1969, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,81900.00 EUR,63.00 m,2,Beograd,Voždovac,Konjarnik (Voždovac),Slobodana Lale Berberskog,1,4,3,2015","Tip: ,stan, ,Cena: ,81900.00 EUR, ,Površina: ,63.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Konjarnik (Voždovac), ,Ulica: ,Slobodana Lale Berberskog, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,3, ,Godina izgradnje: ,2015, ,zoran mosurovic,064 11 77 260,,,063 1325728,www.trezornekretnine.rs"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Centralno grejanje,Terasa,Interfon,Podrum","stan,300000.00 EUR,125.00 m,2,Beograd,Stari grad,Gornji Dorćol,Dositejeva,1,3,6,1938","Tip: ,stan, ,Cena: ,300000.00 EUR, ,Površina: ,125.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Gornji Dorćol, ,Ulica: ,Dositejeva, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,6, ,Godina izgradnje: ,1938, ,Hitprom reg. posr. 425,060/4487766,060/448-77-55,http://www.hitprom.co.rs"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,159000.00 EUR,110.00 m,2,Beograd,Vračar,Kalenić pijaca,Sinđelićeva,11,11,3,1987","Tip: ,stan, ,Cena: ,159000.00 EUR, ,Površina: ,110.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Kalenić pijaca, ,Ulica: ,Sinđelićeva, ,Sprat: ,11, ,Spratnost: ,11, ,Soba: ,3, ,Godina izgradnje: ,1987, ,miki,0653820321"
"dict","Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Kanalizacija,Novogradnja,Interfon","stan,130000.00 EUR,100.00 m,2,Beograd,Savski Venac,Dedinje,Kronštatska,4,4,3.5","Tip: ,stan, ,Cena: ,130000.00 EUR, ,Površina: ,100.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Dedinje, ,Ulica: ,Kronštatska, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,3.5, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
"dict","Useljivo,Kablovska,Internet,Parking,Novogradnja,Terasa,Interfon","stan,26500.00 EUR,43.00 m,2,Beograd,Palilula,Krnjača,Save Kovačevića,1.5","Tip: ,stan, ,Cena: ,26500.00 EUR, ,Površina: ,43.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Krnjača, ,Ulica: ,Save Kovačevića, ,Soba: ,1.5, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Lift,Parking,Kanalizacija,Terasa,Interfon,Podrum","stan,83000.00 EUR,71.00 m,2,Beograd,Palilula,Profesorska kolonija,Jovana Avakumovića,4","Tip: ,stan, ,Cena: ,83000.00 EUR, ,Površina: ,71.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Profesorska kolonija, ,Ulica: ,Jovana Avakumovića, ,Soba: ,4, ,Snezana Lazarevic,0649600614,062212376"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Lift,Parking,Centralno grejanje,Kanalizacija,Interfon,Podrum","stan,60000.00 EUR,86.00 m,2,Beograd,Rakovica,Skojevsko naselje,luke vojvodica","Tip: ,stan, ,Cena: ,60000.00 EUR, ,Površina: ,86.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Skojevsko naselje, ,Ulica: ,luke vojvodica, ,Nada,0645205584"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Kanalizacija,Terasa,Interfon,Podrum","stan,74000.00 EUR,60.00 m,2,Beograd,Palilula,Karaburma,Mirijevski bulevar 4/8,1,5,3,1982","Tip: ,stan, ,Cena: ,74000.00 EUR, ,Površina: ,60.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Karaburma, ,Ulica: ,Mirijevski bulevar 4/8, ,Sprat: ,1, ,Spratnost: ,5, ,Soba: ,3, ,Godina izgradnje: ,1982, ,Stanković Božidar,0640112590"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Lift,Centralno grejanje,Novogradnja,Terasa","stan,290000.00 EUR,152.00 m,2,Beograd,Zvezdara,Lion,Subotička,3,3,5,2012","Tip: ,stan, ,Cena: ,290000.00 EUR, ,Površina: ,152.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Lion, ,Ulica: ,Subotička, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,5, ,Godina izgradnje: ,2012, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Useljivo,Telefon,Kablovska,Internet,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,61600.00 EUR,56.00 m,2,Beograd,Zvezdara,Mirijevo,Rudi Čajaveca,1,3,3","Tip: ,stan, ,Cena: ,61600.00 EUR, ,Površina: ,56.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Rudi Čajaveca, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,3, ,Ataše,011/405-4-407,065/241-3-404,http://atasenekretnine.imovina.net/"
"dict","Useljivo,Kablovska,Klima,Parking,Kanalizacija,Novogradnja,Terasa,Interfon","stan,45000.00 EUR,57.00 m,2,Beograd,Palilula,Kotež,Zrenjaninski put,2,3,2.5,2014","Tip: ,stan, ,Cena: ,45000.00 EUR, ,Površina: ,57.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Kotež, ,Ulica: ,Zrenjaninski put, ,Sprat: ,2, ,Spratnost: ,3, ,Soba: ,2.5, ,Godina izgradnje: ,2014, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
"dict","Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon,Podrum","stan,76500.00 EUR,63.00 m,2,Beograd,Novi Beograd,Blok 64,Gandijeva,5,5,2.5,2004","Tip: ,stan, ,Cena: ,76500.00 EUR, ,Površina: ,63.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Blok 64, ,Ulica: ,Gandijeva, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,2.5, ,Godina izgradnje: ,2004, ,Snezana Lazarevic,0649600614,062212376,www.ifinance.rs"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,54000.00 EUR,53.00 m,2,Beograd,Zvezdara,Mirijevo,Šejkina,1,3,2.5","Tip: ,stan, ,Cena: ,54000.00 EUR, ,Površina: ,53.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Šejkina, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,2.5, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Centralno grejanje,Kanalizacija,Interfon,Podrum","stan,41000.00 EUR,39.50 m,2,Beograd,Zvezdara,Mirijevo,Koste Nadja,1","Tip: ,stan, ,Cena: ,41000.00 EUR, ,Površina: ,39.50 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Koste Nadja, ,Soba: ,1, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
